Date,SKU,Category,Actual_Units,Total_Revenue,Total_Cost,Gross_Margin,Forecast_Units,Historical_Days_Count,Absolute_Error
2025-10-11,SKU_H301,Home Office,24,6559.2,4788.48,1770.72,24.7,90,0.6999999999999993
2025-10-12,SKU_H301,Home Office,22,6012.6,4389.44,1623.16,24.78,90,2.780000000000001
2025-10-13,SKU_H301,Home Office,26,7105.8,5187.52,1918.28,24.76,90,1.2399999999999984
2025-10-14,SKU_H301,Home Office,28,7652.4,5586.56,2065.84,24.83,90,3.1700000000000017
2025-10-15,SKU_H301,Home Office,26,7105.8,5187.52,1918.28,24.87,90,1.129999999999999
2025-10-16,SKU_H301,Home Office,36,8814.05,7182.72,1631.33,24.88,90,11.120000000000001
2025-10-17,SKU_H301,Home Office,28,7652.4,5586.56,2065.84,25.07,90,2.9299999999999997
2025-10-18,SKU_H301,Home Office,17,4646.1,3391.84,1254.26,25.13,90,8.129999999999999
2025-10-19,SKU_H301,Home Office,25,6832.5,4988.0,1844.5,24.97,90,0.030000000000001137
2025-10-20,SKU_H301,Home Office,22,6012.6,4389.44,1623.16,24.89,90,2.8900000000000006
2025-10-21,SKU_H301,Home Office,19,4987.75,3790.88,1196.87,24.84,90,5.84
2025-10-22,SKU_H301,Home Office,27,7379.1,5387.04,1992.06,24.83,90,2.1700000000000017
2025-10-23,SKU_H301,Home Office,28,7652.4,5586.56,2065.84,24.98,90,3.0199999999999996
2025-10-24,SKU_H301,Home Office,17,4646.1,3391.84,1254.26,25.0,90,8.0
2025-10-25,SKU_H301,Home Office,19,4618.84,3790.88,827.96,24.79,90,5.789999999999999
2025-10-26,SKU_H301,Home Office,35,8663.72,6983.2,1680.52,24.59,90,10.41
2025-10-27,SKU_H301,Home Office,26,7105.8,5187.52,1918.28,24.63,90,1.370000000000001
2025-10-28,SKU_H301,Home Office,24,5780.39,4788.48,991.91,24.63,90,0.629999999999999
2025-10-29,SKU_H301,Home Office,28,6504.68,5586.56,918.12,24.63,90,3.370000000000001
2025-10-30,SKU_H301,Home Office,18,4427.52,3591.36,836.16,24.66,90,6.66
2025-10-31,SKU_H301,Home Office,26,7105.8,5187.52,1918.28,24.6,90,1.3999999999999986
2025-11-01,SKU_H301,Home Office,33,9018.9,6584.16,2434.74,24.43,90,8.57
2025-11-02,SKU_H301,Home Office,26,7105.8,5187.52,1918.28,24.49,90,1.5100000000000016
2025-11-03,SKU_H301,Home Office,26,7105.8,5187.52,1918.28,24.36,90,1.6400000000000006
2025-11-04,SKU_H301,Home Office,25,6832.5,4988.0,1844.5,24.46,90,0.5399999999999991
2025-11-05,SKU_H301,Home Office,40,10932.0,7980.8,2951.2,24.41,90,15.59
2025-11-06,SKU_H301,Home Office,34,9292.2,6783.68,2508.52,24.66,90,9.34
2025-11-07,SKU_H301,Home Office,45,12298.5,8978.4,3320.1,24.7,90,20.3
2025-11-08,SKU_H301,Home Office,30,8199.0,5985.6,2213.4,24.87,90,5.129999999999999
2025-11-09,SKU_H301,Home Office,36,8732.07,7182.72,1549.35,24.91,90,11.09
2025-11-10,SKU_H301,Home Office,29,7925.7,5786.08,2139.62,25.11,90,3.8900000000000006
2025-11-11,SKU_H301,Home Office,35,9565.5,6983.2,2582.3,25.22,90,9.780000000000001
2025-11-12,SKU_H301,Home Office,29,7925.7,5786.08,2139.62,25.22,90,3.780000000000001
2025-11-13,SKU_H301,Home Office,24,6559.2,4788.48,1770.72,25.32,90,1.3200000000000003
2025-11-14,SKU_H301,Home Office,25,6832.5,4988.0,1844.5,25.23,90,0.23000000000000043
2025-11-15,SKU_H301,Home Office,30,8199.0,5985.6,2213.4,25.37,90,4.629999999999999
2025-11-16,SKU_H301,Home Office,37,10112.1,7382.24,2729.86,25.42,90,11.579999999999998
2025-11-17,SKU_H301,Home Office,49,11998.04,9776.48,2221.56,25.59,90,23.41
2025-11-18,SKU_H301,Home Office,35,8745.7,6983.2,1762.5,26.01,90,8.989999999999998
2025-11-19,SKU_H301,Home Office,29,7925.7,5786.08,2139.62,26.23,90,2.7699999999999996
2025-11-20,SKU_H301,Home Office,39,9838.9,7781.28,2057.62,26.39,90,12.61
2025-11-21,SKU_H301,Home Office,30,8199.0,5985.6,2213.4,26.47,90,3.530000000000001
2025-11-22,SKU_H301,Home Office,28,7652.4,5586.56,2065.84,26.58,90,1.4200000000000017
2025-11-23,SKU_H301,Home Office,34,8554.38,6783.68,1770.7,26.67,90,7.329999999999998
2025-11-24,SKU_H301,Home Office,29,7925.7,5786.08,2139.62,26.73,90,2.2699999999999996
2025-11-25,SKU_H301,Home Office,41,11205.3,8180.32,3024.98,26.84,90,14.16
2025-11-26,SKU_H301,Home Office,33,9018.9,6584.16,2434.74,27.03,90,5.969999999999999
2025-11-27,SKU_H301,Home Office,16,4372.8,3192.32,1180.48,27.16,90,11.16
2025-11-28,SKU_H301,Home Office,33,8035.14,6584.16,1450.98,27.1,90,5.899999999999999
2025-11-29,SKU_H301,Home Office,30,8199.0,5985.6,2213.4,27.11,90,2.8900000000000006
2025-11-30,SKU_H301,Home Office,28,7652.4,5586.56,2065.84,27.08,90,0.9200000000000017
2025-12-01,SKU_H301,Home Office,33,9018.9,6584.16,2434.74,27.13,90,5.870000000000001
2025-12-02,SKU_H301,Home Office,42,11478.6,8379.84,3098.76,27.27,90,14.73
2025-12-03,SKU_H301,Home Office,35,9565.5,6983.2,2582.3,27.46,90,7.539999999999999
2025-12-04,SKU_H301,Home Office,36,8363.16,7182.72,1180.44,27.58,90,8.420000000000002
2025-12-05,SKU_H301,Home Office,27,7379.1,5387.04,1992.06,27.74,90,0.7399999999999984
2025-12-06,SKU_H301,Home Office,20,5466.0,3990.4,1475.6,27.68,90,7.68
2025-12-07,SKU_H301,Home Office,22,6012.6,4389.44,1623.16,27.49,90,5.489999999999998
2025-12-08,SKU_H301,Home Office,30,8199.0,5985.6,2213.4,27.56,90,2.4400000000000013
2025-12-09,SKU_H301,Home Office,31,8472.3,6185.12,2287.18,27.66,90,3.34
2025-12-10,SKU_H301,Home Office,26,7105.8,5187.52,1918.28,27.81,90,1.8099999999999987
2025-12-11,SKU_H301,Home Office,45,12298.5,8978.4,3320.1,27.84,90,17.16
2025-12-12,SKU_H301,Home Office,38,9565.6,7581.76,1983.84,28.09,90,9.91
2025-12-13,SKU_H301,Home Office,49,12325.96,9776.48,2549.48,28.29,90,20.71
2025-12-14,SKU_H301,Home Office,24,6559.2,4788.48,1770.72,28.49,90,4.489999999999998
2025-12-15,SKU_H301,Home Office,51,12298.7,10175.52,2123.18,28.5,90,22.5
2025-12-16,SKU_H301,Home Office,19,5192.7,3790.88,1401.82,28.81,90,9.809999999999999
2025-12-17,SKU_H301,Home Office,45,12298.5,8978.4,3320.1,28.7,90,16.3
2025-12-18,SKU_H301,Home Office,31,8472.3,6185.12,2287.18,28.94,90,2.0599999999999987
2025-12-19,SKU_H301,Home Office,27,7379.1,5387.04,1992.06,29.09,90,2.09
2025-12-20,SKU_H301,Home Office,32,7925.8,6384.64,1541.16,29.06,90,2.9400000000000013
2025-12-21,SKU_H301,Home Office,42,11478.6,8379.84,3098.76,29.09,90,12.91
2025-12-22,SKU_H301,Home Office,37,10112.1,7382.24,2729.86,29.22,90,7.780000000000001
2025-12-23,SKU_H301,Home Office,36,8855.04,7182.72,1672.32,29.39,90,6.609999999999999
2025-12-24,SKU_H301,Home Office,30,8199.0,5985.6,2213.4,29.61,90,0.39000000000000057
2025-12-25,SKU_H301,Home Office,41,11205.3,8180.32,3024.98,29.63,90,11.370000000000001
2025-12-26,SKU_H301,Home Office,20,5466.0,3990.4,1475.6,29.84,90,9.84
2025-12-27,SKU_H301,Home Office,36,9838.8,7182.72,2656.08,29.84,90,6.16
2025-12-28,SKU_H301,Home Office,25,6832.5,4988.0,1844.5,29.88,90,4.879999999999999
2025-12-29,SKU_H301,Home Office,33,8322.07,6584.16,1737.91,29.92,90,3.0799999999999983
2025-12-30,SKU_H301,Home Office,33,9018.9,6584.16,2434.74,30.07,90,2.9299999999999997
2025-12-31,SKU_H301,Home Office,27,7379.1,5387.04,1992.06,30.07,90,3.0700000000000003
2024-01-01,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,,0,
2024-01-02,SKU_H302,Home Office,12,4517.76,2952.72,1565.04,,1,
2024-01-03,SKU_H302,Home Office,11,4141.28,2706.66,1434.62,,2,
2024-01-04,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,,3,
2024-01-05,SKU_H302,Home Office,29,10917.92,7135.74,3782.18,,4,
2024-01-06,SKU_H302,Home Office,28,9355.57,6889.68,2465.89,,5,
2024-01-07,SKU_H302,Home Office,16,6023.68,3936.96,2086.72,,6,
2024-01-08,SKU_H302,Home Office,27,10164.96,6643.62,3521.34,,7,
2024-01-09,SKU_H302,Home Office,18,6776.64,4429.08,2347.56,,8,
2024-01-10,SKU_H302,Home Office,26,8320.26,6397.56,1922.7,,9,
2024-01-11,SKU_H302,Home Office,16,6023.68,3936.96,2086.72,,10,
2024-01-12,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,,11,
2024-01-13,SKU_H302,Home Office,25,8960.24,6151.5,2808.74,,12,
2024-01-14,SKU_H302,Home Office,20,7529.6,4921.2,2608.4,,13,
2024-01-15,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,,14,
2024-01-16,SKU_H302,Home Office,30,11294.4,7381.8,3912.6,,15,
2024-01-17,SKU_H302,Home Office,35,13176.8,8612.1,4564.7,,16,
2024-01-18,SKU_H302,Home Office,24,9035.52,5905.44,3130.08,,17,
2024-01-19,SKU_H302,Home Office,19,7153.12,4675.14,2477.98,,18,
2024-01-20,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,,19,
2024-01-21,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,,20,
2024-01-22,SKU_H302,Home Office,27,10164.96,6643.62,3521.34,,21,
2024-01-23,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,,22,
2024-01-24,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,,23,
2024-01-25,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,,24,
2024-01-26,SKU_H302,Home Office,28,9581.45,6889.68,2691.77,,25,
2024-01-27,SKU_H302,Home Office,32,12047.36,7873.92,4173.44,,26,
2024-01-28,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,,27,
2024-01-29,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,,28,
2024-01-30,SKU_H302,Home Office,24,9035.52,5905.44,3130.08,,29,
2024-01-31,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,23.07,30,2.0700000000000003
2024-02-01,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,23.0,31,3.0
2024-02-02,SKU_H302,Home Office,23,7981.4,5659.38,2322.02,23.09,32,0.08999999999999986
2024-02-03,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,23.09,33,2.91
2024-02-04,SKU_H302,Home Office,38,14306.24,9350.28,4955.96,23.18,34,14.82
2024-02-05,SKU_H302,Home Office,25,9412.0,6151.5,3260.5,23.6,35,1.3999999999999986
2024-02-06,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,23.64,36,2.3599999999999994
2024-02-07,SKU_H302,Home Office,24,9035.52,5905.44,3130.08,23.7,37,0.3000000000000007
2024-02-08,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,23.71,38,2.710000000000001
2024-02-09,SKU_H302,Home Office,33,11294.44,8119.98,3174.46,23.64,39,9.36
2024-02-10,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,23.88,40,2.879999999999999
2024-02-11,SKU_H302,Home Office,31,10710.89,7627.86,3083.03,23.8,41,7.199999999999999
2024-02-12,SKU_H302,Home Office,27,10164.96,6643.62,3521.34,23.98,42,3.0199999999999996
2024-02-13,SKU_H302,Home Office,27,10164.96,6643.62,3521.34,24.05,43,2.9499999999999993
2024-02-14,SKU_H302,Home Office,32,10917.96,7873.92,3044.04,24.11,44,7.890000000000001
2024-02-15,SKU_H302,Home Office,24,9035.52,5905.44,3130.08,24.29,45,0.28999999999999915
2024-02-16,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,24.28,46,3.280000000000001
2024-02-17,SKU_H302,Home Office,21,7171.97,5167.26,2004.71,24.21,47,3.210000000000001
2024-02-18,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,24.15,48,2.1499999999999986
2024-02-19,SKU_H302,Home Office,30,11294.4,7381.8,3912.6,24.1,49,5.899999999999999
2024-02-20,SKU_H302,Home Office,19,7153.12,4675.14,2477.98,24.22,50,5.219999999999999
2024-02-21,SKU_H302,Home Office,20,7529.6,4921.2,2608.4,24.12,51,4.120000000000001
2024-02-22,SKU_H302,Home Office,19,7153.12,4675.14,2477.98,24.04,52,5.039999999999999
2024-02-23,SKU_H302,Home Office,23,7924.93,5659.38,2265.55,23.94,53,0.9400000000000013
2024-02-24,SKU_H302,Home Office,25,9412.0,6151.5,3260.5,23.93,54,1.0700000000000003
2024-02-25,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,23.95,55,0.9499999999999993
2024-02-26,SKU_H302,Home Office,44,14080.44,10826.64,3253.8,23.93,56,20.07
2024-02-27,SKU_H302,Home Office,31,10485.01,7627.86,2857.15,24.28,57,6.719999999999999
2024-02-28,SKU_H302,Home Office,15,5647.2,3690.9,1956.3,24.4,58,9.399999999999999
2024-02-29,SKU_H302,Home Office,38,12668.61,9350.28,3318.33,24.24,59,13.760000000000002
2024-03-01,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,24.47,60,3.469999999999999
2024-03-02,SKU_H302,Home Office,20,7529.6,4921.2,2608.4,24.41,61,4.41
2024-03-03,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,24.34,62,1.3399999999999999
2024-03-04,SKU_H302,Home Office,32,10805.02,7873.92,2931.1,24.32,63,7.68
2024-03-05,SKU_H302,Home Office,20,7529.6,4921.2,2608.4,24.44,64,4.440000000000001
2024-03-06,SKU_H302,Home Office,30,10165.0,7381.8,2783.2,24.37,65,5.629999999999999
2024-03-07,SKU_H302,Home Office,28,10541.44,6889.68,3651.76,24.45,66,3.5500000000000007
2024-03-08,SKU_H302,Home Office,44,14080.44,10826.64,3253.8,24.51,67,19.49
2024-03-09,SKU_H302,Home Office,28,9750.86,6889.68,2861.18,24.79,68,3.210000000000001
2024-03-10,SKU_H302,Home Office,35,11652.11,8612.1,3040.01,24.84,69,10.16
2024-03-11,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,24.99,70,1.0100000000000016
2024-03-12,SKU_H302,Home Office,27,10164.96,6643.62,3521.34,25.0,71,2.0
2024-03-13,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.03,72,4.030000000000001
2024-03-14,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,24.97,73,1.9699999999999989
2024-03-15,SKU_H302,Home Office,34,12800.32,8366.04,4434.28,24.95,74,9.05
2024-03-16,SKU_H302,Home Office,29,10917.92,7135.74,3782.18,25.07,75,3.9299999999999997
2024-03-17,SKU_H302,Home Office,19,6080.19,4675.14,1405.05,25.12,76,6.120000000000001
2024-03-18,SKU_H302,Home Office,28,10541.44,6889.68,3651.76,25.04,77,2.960000000000001
2024-03-19,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,25.08,78,0.9200000000000017
2024-03-20,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.09,79,4.09
2024-03-21,SKU_H302,Home Office,31,11670.88,7627.86,4043.02,25.04,80,5.960000000000001
2024-03-22,SKU_H302,Home Office,29,9280.29,7135.74,2144.55,25.11,81,3.8900000000000006
2024-03-23,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.16,82,4.16
2024-03-24,SKU_H302,Home Office,37,13929.76,9104.22,4825.54,25.11,83,11.89
2024-03-25,SKU_H302,Home Office,29,10917.92,7135.74,3782.18,25.25,84,3.75
2024-03-26,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,25.29,85,3.289999999999999
2024-03-27,SKU_H302,Home Office,34,11840.33,8366.04,3474.29,25.26,86,8.739999999999998
2024-03-28,SKU_H302,Home Office,14,5270.72,3444.84,1825.88,25.36,87,11.36
2024-03-29,SKU_H302,Home Office,25,8847.3,6151.5,2695.8,25.23,88,0.23000000000000043
2024-03-30,SKU_H302,Home Office,24,8470.82,5905.44,2565.38,25.22,89,1.2199999999999989
2024-03-31,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.21,90,4.210000000000001
2024-04-01,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.2,90,4.199999999999999
2024-04-02,SKU_H302,Home Office,16,6023.68,3936.96,2086.72,25.3,90,9.3
2024-04-03,SKU_H302,Home Office,25,8621.42,6151.5,2469.92,25.36,90,0.35999999999999943
2024-04-04,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,25.4,90,0.6000000000000014
2024-04-05,SKU_H302,Home Office,30,11294.4,7381.8,3912.6,25.37,90,4.629999999999999
2024-04-06,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,25.39,90,2.3900000000000006
2024-04-07,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.47,90,4.469999999999999
2024-04-08,SKU_H302,Home Office,15,5647.2,3690.9,1956.3,25.4,90,10.399999999999999
2024-04-09,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,25.37,90,2.370000000000001
2024-04-10,SKU_H302,Home Office,36,13553.28,8858.16,4695.12,25.33,90,10.670000000000002
2024-04-11,SKU_H302,Home Office,24,9035.52,5905.44,3130.08,25.56,90,1.5599999999999987
2024-04-12,SKU_H302,Home Office,13,4611.89,3198.78,1413.11,25.57,90,12.57
2024-04-13,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.43,90,4.43
2024-04-14,SKU_H302,Home Office,30,11294.4,7381.8,3912.6,25.44,90,4.559999999999999
2024-04-15,SKU_H302,Home Office,31,11670.88,7627.86,4043.02,25.54,90,5.460000000000001
2024-04-16,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,25.56,90,2.5599999999999987
2024-04-17,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,25.42,90,3.4200000000000017
2024-04-18,SKU_H302,Home Office,17,6400.16,4183.02,2217.14,25.4,90,8.399999999999999
2024-04-19,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,25.38,90,3.379999999999999
2024-04-20,SKU_H302,Home Office,18,6211.94,4429.08,1782.86,25.37,90,7.370000000000001
2024-04-21,SKU_H302,Home Office,23,7981.4,5659.38,2322.02,25.31,90,2.3099999999999987
2024-04-22,SKU_H302,Home Office,40,13929.8,9842.4,4087.4,25.27,90,14.73
2024-04-23,SKU_H302,Home Office,30,11294.4,7381.8,3912.6,25.46,90,4.539999999999999
2024-04-24,SKU_H302,Home Office,27,9374.38,6643.62,2730.76,25.54,90,1.4600000000000009
2024-04-25,SKU_H302,Home Office,30,9600.3,7381.8,2218.5,25.59,90,4.41
2024-04-26,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.61,90,4.609999999999999
2024-04-27,SKU_H302,Home Office,18,6776.64,4429.08,2347.56,25.49,90,7.489999999999998
2024-04-28,SKU_H302,Home Office,25,9412.0,6151.5,3260.5,25.46,90,0.46000000000000085
2024-04-29,SKU_H302,Home Office,19,6080.19,4675.14,1405.05,25.48,90,6.48
2024-04-30,SKU_H302,Home Office,25,9412.0,6151.5,3260.5,25.42,90,0.4200000000000017
2024-05-01,SKU_H302,Home Office,28,10541.44,6889.68,3651.76,25.47,90,2.530000000000001
2024-05-02,SKU_H302,Home Office,27,9204.97,6643.62,2561.35,25.49,90,1.5100000000000016
2024-05-03,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,25.53,90,0.46999999999999886
2024-05-04,SKU_H302,Home Office,24,8696.7,5905.44,2791.26,25.53,90,1.5300000000000011
2024-05-05,SKU_H302,Home Office,27,10164.96,6643.62,3521.34,25.38,90,1.620000000000001
2024-05-06,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,25.4,90,0.6000000000000014
2024-05-07,SKU_H302,Home Office,31,10597.95,7627.86,2970.09,25.4,90,5.600000000000001
2024-05-08,SKU_H302,Home Office,19,7153.12,4675.14,2477.98,25.48,90,6.48
2024-05-09,SKU_H302,Home Office,23,7868.46,5659.38,2209.08,25.46,90,2.460000000000001
2024-05-10,SKU_H302,Home Office,18,6437.82,4429.08,2008.74,25.34,90,7.34
2024-05-11,SKU_H302,Home Office,29,9957.93,7135.74,2822.19,25.31,90,3.6900000000000013
2024-05-12,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,25.29,90,2.289999999999999
2024-05-13,SKU_H302,Home Office,37,12743.89,9104.22,3639.67,25.24,90,11.760000000000002
2024-05-14,SKU_H302,Home Office,27,10164.96,6643.62,3521.34,25.36,90,1.6400000000000006
2024-05-15,SKU_H302,Home Office,28,9637.92,6889.68,2748.24,25.3,90,2.6999999999999993
2024-05-16,SKU_H302,Home Office,29,10070.87,7135.74,2935.13,25.34,90,3.66
2024-05-17,SKU_H302,Home Office,27,10164.96,6643.62,3521.34,25.43,90,1.5700000000000003
2024-05-18,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,25.5,90,3.5
2024-05-19,SKU_H302,Home Office,28,10541.44,6889.68,3651.76,25.5,90,2.5
2024-05-20,SKU_H302,Home Office,27,9374.38,6643.62,2730.76,25.48,90,1.5199999999999996
2024-05-21,SKU_H302,Home Office,20,6851.96,4921.2,1930.76,25.57,90,5.57
2024-05-22,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,25.57,90,3.5700000000000003
2024-05-23,SKU_H302,Home Office,18,6776.64,4429.08,2347.56,25.6,90,7.600000000000001
2024-05-24,SKU_H302,Home Office,25,9412.0,6151.5,3260.5,25.54,90,0.5399999999999991
2024-05-25,SKU_H302,Home Office,20,7529.6,4921.2,2608.4,25.54,90,5.539999999999999
2024-05-26,SKU_H302,Home Office,19,7153.12,4675.14,2477.98,25.51,90,6.510000000000002
2024-05-27,SKU_H302,Home Office,29,10917.92,7135.74,3782.18,25.23,90,3.7699999999999996
2024-05-28,SKU_H302,Home Office,35,11200.35,8612.1,2588.25,25.21,90,9.79
2024-05-29,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.43,90,4.43
2024-05-30,SKU_H302,Home Office,17,6400.16,4183.02,2217.14,25.24,90,8.239999999999998
2024-05-31,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.2,90,4.199999999999999
2024-06-01,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,25.21,90,4.210000000000001
2024-06-02,SKU_H302,Home Office,30,11294.4,7381.8,3912.6,25.19,90,4.809999999999999
2024-06-03,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,25.17,90,3.1700000000000017
2024-06-04,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,25.19,90,2.1900000000000013
2024-06-05,SKU_H302,Home Office,29,10240.28,7135.74,3104.54,25.11,90,3.8900000000000006
2024-06-06,SKU_H302,Home Office,17,6400.16,4183.02,2217.14,25.12,90,8.120000000000001
2024-06-07,SKU_H302,Home Office,24,9035.52,5905.44,3130.08,24.82,90,0.8200000000000003
2024-06-08,SKU_H302,Home Office,19,7153.12,4675.14,2477.98,24.78,90,5.780000000000001
2024-06-09,SKU_H302,Home Office,24,8696.7,5905.44,2791.26,24.6,90,0.6000000000000014
2024-06-10,SKU_H302,Home Office,29,10917.92,7135.74,3782.18,24.58,90,4.420000000000002
2024-06-11,SKU_H302,Home Office,24,8188.47,5905.44,2283.03,24.6,90,0.6000000000000014
2024-06-12,SKU_H302,Home Office,31,10654.42,7627.86,3026.56,24.63,90,6.370000000000001
2024-06-13,SKU_H302,Home Office,26,9788.48,6397.56,3390.92,24.72,90,1.2800000000000011
2024-06-14,SKU_H302,Home Office,29,9844.99,7135.74,2709.25,24.63,90,4.370000000000001
2024-06-15,SKU_H302,Home Office,24,9035.52,5905.44,3130.08,24.63,90,0.629999999999999
2024-06-16,SKU_H302,Home Office,27,9261.44,6643.62,2617.82,24.69,90,2.3099999999999987
2024-06-17,SKU_H302,Home Office,18,6155.47,4429.08,1726.39,24.68,90,6.68
2024-06-18,SKU_H302,Home Office,25,8508.48,6151.5,2356.98,24.59,90,0.41000000000000014
2024-06-19,SKU_H302,Home Office,24,9035.52,5905.44,3130.08,24.63,90,0.629999999999999
2024-06-20,SKU_H302,Home Office,28,10541.44,6889.68,3651.76,24.56,90,3.4400000000000013
2024-06-21,SKU_H302,Home Office,17,6400.16,4183.02,2217.14,24.54,90,7.539999999999999
2024-06-22,SKU_H302,Home Office,22,8282.56,5413.32,2869.24,24.5,90,2.5
2024-06-23,SKU_H302,Home Office,20,7529.6,4921.2,2608.4,24.33,90,4.329999999999998
2024-06-24,SKU_H302,Home Office,21,7906.08,5167.26,2738.82,24.23,90,3.2300000000000004
2024-06-25,SKU_H302,Home Office,26,8772.02,6397.56,2374.46,24.22,90,1.7800000000000011
2024-06-26,SKU_H302,Home Office,32,12047.36,7873.92,4173.44,24.13,90,7.870000000000001
2024-06-27,SKU_H302,Home Office,28,10541.44,6889.68,3651.76,24.33,90,3.6700000000000017
2024-06-28,SKU_H302,Home Office,30,11294.4,7381.8,3912.6,24.37,90,5.629999999999999
2024-06-29,SKU_H302,Home Office,23,8659.04,5659.38,2999.66,24.43,90,1.4299999999999997
2024-06-30,SKU_H302,Home Office,21,7510.79,5167.26,2343.53,24.46,90,3.460000000000001
2024-07-01,SKU_H302,Home Office,17,6400.16,4183.02,2217.14,24.46,90,7.460000000000001
2024-07-02,SKU_H302,Home Office,13,4894.24,3198.78,1695.46,24.47,90,11.469999999999999
2024-07-03,SKU_H302,Home Office,17,6400.16,4183.02,2217.14,24.33,90,7.329999999999998
2024-07-04,SKU_H302,Home Office,18,6776.64,4429.08,2347.56,24.23,90,6.23
2024-07-05,SKU_H302,Home Office,37,12518.01,9104.22,3413.79,24.1,90,12.899999999999999
2024-07-06,SKU_H302,Home Office,19,7153.12,4675.14,2477.98,24.26,90,5.260000000000002
2024-07-07,SKU_H302,Home Office,37,12518.01,9104.22,3413.79,24.23,90,12.77
2024-07-08,SKU_H302,Home Office,16,5571.92,3936.96,1634.96,24.48,90,8.48
2024-07-09,SKU_H302,Home Office,20,7529.6,4921.2,2608.4,24.4,90,4.399999999999999
